84.537	84.619	84.481	84.536	29.09.2021 19
84.697	84.851	84.507	84.538	29.09.2021 15
84.837	84.941	84.685	84.697	29.09.2021 11
85.091	85.100	84.804	84.838	29.09.2021 07
85.170	85.176	84.986	85.092	29.09.2021 03
85.087	85.222	84.999	85.168	28.09.2021 23
85.197	85.302	84.995	85.090	28.09.2021 19
84.831	85.226	84.715	85.209	28.09.2021 15
84.729	84.958	84.684	84.834	28.09.2021 11
84.754	84.820	84.579	84.726	28.09.2021 07
84.944	84.952	84.733	84.752	28.09.2021 03
84.855	85.076	84.855	84.945	27.09.2021 23
84.790	84.955	84.790	84.855	27.09.2021 19
84.949	85.052	84.766	84.789	27.09.2021 15
85.003	85.101	84.823	84.944	27.09.2021 11
85.193	85.216	84.995	85.002	27.09.2021 07
85.311	85.413	85.106	85.193	27.09.2021 03
85.376	85.553	85.250	85.311	26.09.2021 23
85.231	85.320	85.191	85.207	24.09.2021 19
85.514	85.551	85.236	85.236	24.09.2021 15
85.647	85.732	85.483	85.510	24.09.2021 11
85.403	85.753	85.375	85.646	24.09.2021 07
85.370	85.405	85.292	85.402	24.09.2021 03
85.497	85.512	85.320	85.371	23.09.2021 23
85.415	85.576	85.399	85.497	23.09.2021 19
85.158	85.514	85.119	85.417	23.09.2021 15
85.118	85.351	85.111	85.159	23.09.2021 11
85.296	85.377	85.090	85.117	23.09.2021 07
85.257	85.388	85.235	85.298	23.09.2021 03
85.340	85.421	85.255	85.257	22.09.2021 23
85.235	85.605	85.223	85.340	22.09.2021 19
85.380	85.512	85.229	85.236	22.09.2021 15
85.508	85.561	85.327	85.378	22.09.2021 11
85.447	85.552	85.366	85.505	22.09.2021 07
85.605	85.749	85.446	85.447	22.09.2021 03
85.671	85.724	85.604	85.605	21.09.2021 23
85.605	85.677	85.534	85.669	21.09.2021 19
85.934	86.008	85.581	85.607	21.09.2021 15
85.808	86.054	85.792	85.936	21.09.2021 11
86.282	86.282	85.767	85.810	21.09.2021 07
86.213	86.395	86.202	86.284	21.09.2021 03
86.107	86.361	86.023	86.213	20.09.2021 23
86.332	86.337	86.099	86.107	20.09.2021 19
86.101	86.320	85.850	86.320	20.09.2021 15
85.915	86.137	85.863	86.096	20.09.2021 11
85.412	85.930	85.411	85.916	20.09.2021 07
85.456	85.478	85.295	85.413	20.09.2021 03
85.471	85.642	85.405	85.457	19.09.2021 23
85.424	85.546	85.364	85.438	17.09.2021 19
85.547	85.549	85.352	85.425	17.09.2021 15
85.414	85.657	85.410	85.545	17.09.2021 11
85.342	85.492	85.297	85.414	17.09.2021 07
85.301	85.433	85.258	85.343	17.09.2021 03
85.335	85.388	85.153	85.301	16.09.2021 23
85.307	85.368	85.223	85.336	16.09.2021 19
85.262	85.415	85.078	85.307	16.09.2021 15
85.337	85.378	85.208	85.262	16.09.2021 11
85.389	85.530	85.299	85.333	16.09.2021 07
85.412	85.430	85.373	85.388	16.09.2021 03
85.398	85.433	85.333	85.411	15.09.2021 23
85.605	85.614	85.342	85.399	15.09.2021 19
85.972	86.061	85.597	85.606	15.09.2021 15
86.067	86.070	85.849	85.972	15.09.2021 11
86.207	86.238	86.030	86.068	15.09.2021 07
86.056	86.723	86.053	86.210	15.09.2021 03
86.113	86.152	85.811	86.056	14.09.2021 23
86.031	86.213	86.025	86.111	14.09.2021 19
86.091	86.284	85.878	86.031	14.09.2021 15
85.968	86.192	85.963	86.086	14.09.2021 11
85.894	86.022	85.784	85.968	14.09.2021 07
85.830	85.931	85.804	85.895	14.09.2021 03
85.839	85.888	85.741	85.830	13.09.2021 23
85.863	85.924	85.795	85.838	13.09.2021 19
85.890	85.989	85.797	85.859	13.09.2021 15
86.103	86.104	85.887	85.891	13.09.2021 11
86.317	86.361	86.061	86.102	13.09.2021 07
86.324	86.340	86.251	86.311	13.09.2021 03
86.415	86.437	86.261	86.324	12.09.2021 23
86.388	86.466	86.328	86.451	10.09.2021 19
86.040	86.541	86.015	86.389	10.09.2021 15
86.167	86.268	86.035	86.035	10.09.2021 11
86.217	86.284	86.031	86.167	10.09.2021 07
86.136	86.302	86.105	86.209	10.09.2021 03
86.285	86.322	86.073	86.137	09.09.2021 23
86.173	86.372	86.121	86.284	09.09.2021 19
86.261	86.419	86.089	86.175	09.09.2021 15
86.383	86.467	86.219	86.259	09.09.2021 11
86.574	86.605	86.375	86.385	09.09.2021 07
86.603	86.676	86.560	86.576	09.09.2021 03
86.498	86.646	86.432	86.600	08.09.2021 23
86.606	86.629	86.497	86.498	08.09.2021 19
86.638	86.738	86.537	86.608	08.09.2021 15
86.904	86.922	86.515	86.638	08.09.2021 11
86.868	86.956	86.729	86.903	08.09.2021 07
