1.31895	1.32030	1.31870	1.31985	10.12.2021 14
1.32015	1.32050	1.31900	1.31900	10.12.2021 13
1.32005	1.32080	1.31965	1.32010	10.12.2021 12
1.32140	1.32180	1.32000	1.32000	10.12.2021 11
1.32255	1.32255	1.32100	1.32150	10.12.2021 10
1.32200	1.32285	1.32150	1.32270	10.12.2021 09
1.32205	1.32225	1.32160	1.32195	10.12.2021 08
1.32280	1.32285	1.32210	1.32210	10.12.2021 07
1.32280	1.32315	1.32255	1.32285	10.12.2021 06
1.32275	1.32325	1.32250	1.32275	10.12.2021 05
1.32155	1.32285	1.32130	1.32270	10.12.2021 04
1.32230	1.32245	1.32150	1.32160	10.12.2021 03
1.32205	1.32235	1.32205	1.32235	10.12.2021 02
1.32205	1.32235	1.32165	1.32200	10.12.2021 01
1.32180	1.32210	1.32150	1.32200	10.12.2021 00
1.32075	1.32215	1.32075	1.32200	09.12.2021 23
1.32155	1.32185	1.32070	1.32070	09.12.2021 22
1.32125	1.32165	1.32090	1.32165	09.12.2021 21
1.31985	1.32155	1.31985	1.32120	09.12.2021 20
1.32055	1.32085	1.31850	1.31860	09.12.2021 19
1.31980	1.32085	1.31920	1.32055	09.12.2021 18
1.32060	1.32115	1.31970	1.31975	09.12.2021 17
1.31905	1.32115	1.31870	1.32055	09.12.2021 16
1.31850	1.31905	1.31710	1.31900	09.12.2021 15
1.31870	1.31910	1.31780	1.31860	09.12.2021 14
1.32035	1.32075	1.31780	1.31875	09.12.2021 13
1.32060	1.32075	1.31940	1.32040	09.12.2021 12
1.32005	1.32100	1.31930	1.32060	09.12.2021 11
1.32050	1.32105	1.32000	1.32000	09.12.2021 10
1.32075	1.32155	1.32040	1.32045	09.12.2021 09
1.32105	1.32115	1.32065	1.32070	09.12.2021 08
1.32060	1.32140	1.32060	1.32100	09.12.2021 07
1.31960	1.32075	1.31930	1.32065	09.12.2021 06
1.31990	1.32045	1.31955	1.31955	09.12.2021 05
1.32020	1.32020	1.31935	1.31995	09.12.2021 04
1.32085	1.32110	1.32020	1.32040	09.12.2021 03
1.32055	1.32085	1.32015	1.32080	09.12.2021 02
1.32035	1.32090	1.32000	1.32050	09.12.2021 01
1.32260	1.32290	1.31910	1.32030	09.12.2021 00
1.32335	1.32365	1.32240	1.32240	08.12.2021 23
1.32330	1.32395	1.32310	1.32340	08.12.2021 22
1.32365	1.32425	1.32285	1.32325	08.12.2021 21
1.32270	1.32435	1.32270	1.32365	08.12.2021 20
1.32150	1.32375	1.32150	1.32345	08.12.2021 19
1.32000	1.32145	1.31890	1.32145	08.12.2021 18
1.32155	1.32170	1.31980	1.32015	08.12.2021 17
1.31950	1.32165	1.31850	1.32160	08.12.2021 16
1.32145	1.32145	1.31830	1.31925	08.12.2021 15
1.32135	1.32225	1.31620	1.32140	08.12.2021 14
1.32425	1.32445	1.31990	1.32130	08.12.2021 13
1.32465	1.32475	1.32340	1.32420	08.12.2021 12
1.32410	1.32550	1.32320	1.32460	08.12.2021 11
1.32480	1.32515	1.32330	1.32410	08.12.2021 10
1.32525	1.32555	1.32460	1.32475	08.12.2021 09
1.32530	1.32545	1.32490	1.32535	08.12.2021 08
1.32595	1.32600	1.32520	1.32535	08.12.2021 07
1.32560	1.32605	1.32560	1.32600	08.12.2021 06
1.32435	1.32565	1.32435	1.32565	08.12.2021 05
1.32445	1.32465	1.32390	1.32430	08.12.2021 04
1.32455	1.32505	1.32400	1.32440	08.12.2021 03
1.32420	1.32480	1.32415	1.32450	08.12.2021 02
1.32425	1.32440	1.32350	1.32420	08.12.2021 01
1.32420	1.32445	1.32385	1.32425	08.12.2021 00
1.32360	1.32425	1.32330	1.32425	07.12.2021 23
1.32265	1.32375	1.32230	1.32365	07.12.2021 22
1.32270	1.32305	1.32210	1.32260	07.12.2021 21
1.32400	1.32400	1.32230	1.32265	07.12.2021 20
1.32345	1.32495	1.32220	1.32345	07.12.2021 19
1.32340	1.32445	1.32275	1.32340	07.12.2021 18
